"","PC1","PC2","PC3","PC4","taxon_name","sex","Year","County","sex.ratio","mass","collector","Age"
"96",0.0777456152906052,-0.666780867399872,0.383189293019039,-0.0977773543575376,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4846,"TIM MITCHUSSON","ADULT"
"97",1.25432054553745,0.306598125053742,0.64709665514892,-0.194162167280465,"Antigone canadensis tabida","M",2010,"VALENCIA",0.888888888888889,5801,"TIM MITCHUSSON","ADULT"
"98",-0.85157482816087,-0.00877610626917606,-0.399342460862145,-0.100319444526003,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4504,"TIM MITCHUSSON","ADULT"
"99",0.153138394781099,-0.556734021522432,0.313255703673476,-0.230107046583812,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4413,"TIM MITCHUSSON","ADULT"
"100",0.83513463957704,0.647532784831237,-0.514486725078638,0.19956879348247,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,5286,"TIM MITCHUSSON","ADULT"
"101",0.128170321804044,0.727335546349095,-0.53649228096657,0.0710200620944897,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,5325,"TIM MITCHUSSON","ADULT"
"102",-0.596095066119816,-0.250290105970415,-0.549286624494845,0.0660336186403094,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,4865,"TIM MITCHUSSON","ADULT"
"103",0.242036381809174,0.30554171655199,-0.410262549931659,0.16430597035574,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4510,"TIM MITCHUSSON","ADULT"
"104",1.41067177634127,-0.226847171590744,-0.394689235094391,0.0348426283483477,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,5072,"TIM MITCHUSSON","ADULT"
"105",1.42179759905899,0.122480084483207,-0.0586987619536762,-0.0404471306353932,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5489,"TIM MITCHUSSON","ADULT"
"106",1.81844743872228,0.0978152645982082,-0.713461996646746,0.148786149928186,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5916,"TIM MITCHUSSON","ADULT"
"107",1.57603677543848,0.273356809901339,-0.213652888790874,0.0678640235269548,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5174,"TIM MITCHUSSON","ADULT"
"108",0.667889458259265,0.28144340577128,-0.642423098384822,-0.00949529407811071,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4865,"TIM MITCHUSSON","ADULT"
"109",1.35520040842377,-0.457106559468555,0.507455082501637,0.0714137751316035,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5242,"TIM MITCHUSSON","ADULT"
"110",-0.88136298676533,-0.277849052253901,-0.396351438425969,-0.0534186327661542,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,4524,"TIM MITCHUSSON","ADULT"
"111",-0.0396664263338354,-0.532108124716937,-0.0448713093539008,0.0300300979537186,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,4487,"TIM MITCHUSSON","ADULT"
"112",1.37807250465522,-0.489581904447832,-0.251068532196873,-0.133359875345967,"Antigone canadensis tabida","M",2010,"VALENCIA",0.888888888888889,5553,"TIM MITCHUSSON","ADULT"
"113",0.272226605120981,0.924338542965557,-0.297510890806409,0.140310237767316,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5611,"TIM MITCHUSSON","ADULT"
