"","County","Date","Year","taxon_name","mass","sex","tail","wing.chord","anterior.culmen","posterior.culmen","tarsus","Age","mean_trachea_length","trachea.diameter","sample_year","data.origin","NK"
"914","2",0096-12-15,1996,"Antigone canadensis tabida",6430,"M",192,536,98,NA,244,"ADULT",NA,NA,96,"NMDGF",NA
"915","2",0096-12-15,1996,"Antigone canadensis tabida",6790,"M",205,567,83.3,102.3,233,"ADULT",NA,NA,96,"NMDGF",NA
"916","2",0096-12-15,1996,"Antigone canadensis tabida",4344,"F",185,478,76.8,90.2,211,"ADULT",NA,NA,96,"NMDGF",NA
"917","2",0097-01-05,1996,"Antigone canadensis tabida",6190,"M",203,543,92.2,111.9,235,"ADULT",NA,NA,97,"NMDGF",NA
"918","2",0097-01-05,1996,"Antigone canadensis tabida",5790,"F",192,501,91.8,106.2,226,"ADULT",NA,NA,97,"NMDGF",NA
"919","2",0097-01-05,1996,"Antigone canadensis tabida",5176,"F",196,511,77.5,96.2,211,"ADULT",NA,NA,97,"NMDGF",NA
"920","2",0097-01-05,1996,"Antigone canadensis tabida",5222,"F",201,520,77.8,95.5,218,"ADULT",NA,NA,97,"NMDGF",NA
"921","2",0097-01-05,1996,"Antigone canadensis tabida",4952,"F",188,512,80.4,99.7,213,"ADULT",NA,NA,97,"NMDGF",NA
"922","3",0097-01-05,1996,"Antigone canadensis tabida",4662,"F",180,502,74.2,90.9,214,"ADULT",NA,NA,97,"NMDGF",NA
"923","3",0097-01-05,1996,"Antigone canadensis tabida",4837,"F",186,515,77.1,94.8,212,"ADULT",NA,NA,97,"NMDGF",NA
"924","2",0097-01-05,1996,"Antigone canadensis tabida",5860,"M",186,496,83.3,102,218,"ADULT",NA,NA,97,"NMDGF",NA
"925","2",0097-01-05,1996,"Antigone canadensis tabida",6330,"M",195,514,83.8,101.3,227,"ADULT",NA,NA,97,"NMDGF",NA
"926","2",0097-01-05,1996,"Antigone canadensis tabida",4950,"F",193,497,75.6,92.1,214,"ADULT",NA,NA,97,"NMDGF",NA
"927","2",0097-01-05,1996,"Antigone canadensis tabida",4082,"M",184,525,88.3,106.6,233,"ADULT",NA,NA,97,"NMDGF",NA
"928","3",0097-01-05,1996,"Antigone canadensis tabida",6390,"M",201,520,87.6,105.8,238,"ADULT",NA,NA,97,"NMDGF",NA
"929","2",0097-01-05,1996,"Antigone canadensis tabida",4957,"F",185,493,75.7,90.6,224,"ADULT",NA,NA,97,"NMDGF",NA
"930","2",0097-01-05,1996,"Antigone canadensis tabida",4574,"F",188,528,74.2,90.7,210,"ADULT",NA,NA,97,"NMDGF",NA
"931","2",0097-01-05,1996,"Antigone canadensis tabida",6520,"M",204,560,85.4,106.6,245,"ADULT",NA,NA,97,"NMDGF",NA
"932","2",0097-01-05,1996,"Antigone canadensis tabida",4633,"F",189,496,74.6,91.6,216,"ADULT",NA,NA,97,"NMDGF",NA
"933","2",0097-01-05,1996,"Antigone canadensis tabida",5188,"F",189,510,83.2,104.3,228,"ADULT",NA,NA,97,"NMDGF",NA
"934","2",0097-01-05,1996,"Antigone canadensis tabida",5720,"M",202,525,85.8,106.8,231,"ADULT",NA,NA,97,"NMDGF",NA
"935","2",0097-01-05,1996,"Antigone canadensis tabida",6010,"M",193,529,88.6,108.2,242,"ADULT",NA,NA,97,"NMDGF",NA
"936","2",0097-01-05,1996,"Antigone canadensis tabida",6480,"M",219,NA,83.1,103.4,241,"ADULT",NA,NA,97,"NMDGF",NA
"937","3",0097-01-05,1996,"Antigone canadensis tabida",5149,"M",197,539,85,104.8,221,"ADULT",NA,NA,97,"NMDGF",NA
"938","3",0097-01-05,1996,"Antigone canadensis tabida",5218,"F",186,492,76.3,91.3,215,"ADULT",NA,NA,97,"NMDGF",NA
"939","2",0097-01-05,1996,"Antigone canadensis tabida",5980,"M",210,548,89,106.8,229,"ADULT",NA,NA,97,"NMDGF",NA
"940","2",0097-01-05,1996,"Antigone canadensis tabida",5770,"M",201,525,84.9,103.7,238,"ADULT",NA,NA,97,"NMDGF",NA
"941","2",0097-01-05,1996,"Antigone canadensis tabida",4695,"F",183,496,76.4,95.8,214,"ADULT",NA,NA,97,"NMDGF",NA
"942","3",0097-01-05,1996,"Antigone canadensis tabida",5990,"M",193,520,84.9,99.1,222,"ADULT",NA,NA,97,"NMDGF",NA
"943","3",0097-01-05,1996,"Antigone canadensis tabida",6390,"M",220,534,81.4,100.5,NA,"ADULT",NA,NA,97,"NMDGF",NA
"944","3",0097-01-05,1996,"Antigone canadensis tabida",5241,"F",177,491,78.1,95,216,"ADULT",NA,NA,97,"NMDGF",NA
"945","2",0097-01-05,1996,"Antigone canadensis tabida",4707,"F",NA,501,81.9,98,212,"ADULT",NA,NA,97,"NMDGF",NA
"946","2",0097-01-05,1996,"Antigone canadensis tabida",4780,"F",180,496,80,96.2,210,"ADULT",NA,NA,97,"NMDGF",NA
"947","2",0097-01-05,1996,"Antigone canadensis tabida",5044,"F",176,522,77.3,96.3,233,"ADULT",NA,NA,97,"NMDGF",NA
"948","3",0097-10-25,1997,"Antigone canadensis tabida",4535,"M",198,522,83.7,104.3,248,"ADULT",NA,NA,97,"NMDGF",NA
"949","2",0097-10-25,1997,"Antigone canadensis tabida",4952,"F",185,494,84.8,104.4,224,"ADULT",NA,NA,97,"NMDGF",NA
"950","3",0097-10-25,1997,"Antigone canadensis tabida",NA,"M",186,501,81.8,100.8,221,"ADULT",NA,NA,97,"NMDGF",NA
"951","2",0097-10-25,1997,"Antigone canadensis tabida",4746,"M",212,558,84.9,103.5,235,"ADULT",NA,NA,97,"NMDGF",NA
"952","2",0097-10-25,1997,"Antigone canadensis tabida",5899,"M",215,528,81.5,106.1,226,"ADULT",NA,NA,97,"NMDGF",NA
"953","2",0097-10-25,1997,"Antigone canadensis tabida",4108,"M",213,526,88.2,110.8,242,"ADULT",NA,NA,97,"NMDGF",NA
"954","2",0097-10-25,1997,"Antigone canadensis tabida",6144,"M",197,534,87.7,107.6,244,"ADULT",NA,NA,97,"NMDGF",NA
"955","2",0097-10-25,1997,"Antigone canadensis tabida",4665,"F",195,481,83.2,100.9,212,"ADULT",NA,NA,97,"NMDGF",NA
"956","2",0097-10-25,1997,"Antigone canadensis tabida",4264,"F",194,492,79.9,102.4,228,"ADULT",NA,NA,97,"NMDGF",NA
"957","2",0097-10-25,1997,"Antigone canadensis tabida",5472,"M",172,522,76,93.1,232,"ADULT",NA,NA,97,"NMDGF",NA
"958","2",0097-10-25,1997,"Antigone canadensis tabida",4240,"M",217,566,83.9,105,247,"ADULT",NA,NA,97,"NMDGF",NA
"959","2",0097-10-25,1997,"Antigone canadensis tabida",NA,"M",180,503,84.7,101.4,244,"ADULT",NA,NA,97,"NMDGF",NA
"960","2",0097-10-25,1997,"Antigone canadensis tabida",5810,"M",201,535,95.1,115.1,225,"ADULT",NA,NA,97,"NMDGF",NA
"961","2",0097-10-25,1997,"Antigone canadensis tabida",5364,"F",199,519,82.9,100.9,233,"ADULT",NA,NA,97,"NMDGF",NA
"962","2",0097-10-25,1997,"Antigone canadensis tabida",5251,"F",199,524,70.8,87.9,225,"ADULT",NA,NA,97,"NMDGF",NA
"963","2",0097-10-25,1997,"Antigone canadensis tabida",5720,"M",204,534,77.7,93.2,227,"ADULT",NA,NA,97,"NMDGF",NA
"964","2",0097-10-25,1997,"Antigone canadensis tabida",5710,"M",184,528,82.7,100.3,232,"ADULT",NA,NA,97,"NMDGF",NA
"965","2",0097-10-26,1997,"Antigone canadensis tabida",5124,"M",177,486,87.2,105.9,237,"ADULT",NA,NA,97,"NMDGF",NA
"966","2",0097-10-26,1997,"Antigone canadensis tabida",5730,"M",199,532,82.5,104.3,228,"ADULT",NA,NA,97,"NMDGF",NA
"967","2",0097-10-26,1997,"Antigone canadensis tabida",5900,"M",192,527,87.4,108.3,253,"ADULT",NA,NA,97,"NMDGF",NA
"968","2",0097-10-26,1997,"Antigone canadensis tabida",5115,"M",193,529,82.3,101.2,225,"ADULT",NA,NA,97,"NMDGF",NA
"969","2",0097-10-26,1997,"Antigone canadensis tabida",5730,"M",214,526,82.9,103.7,205,"ADULT",NA,NA,97,"NMDGF",NA
"970","2",0097-10-26,1997,"Antigone canadensis tabida",4811,"F",186,510,80,100.2,225,"ADULT",NA,NA,97,"NMDGF",NA
"971","2",0097-10-26,1997,"Antigone canadensis tabida",4854,"M",191,520,84.4,103.5,217,"ADULT",NA,NA,97,"NMDGF",NA
"972","2",0097-10-26,1997,"Antigone canadensis tabida",4480,"F",186,494,81.8,102.4,216,"ADULT",NA,NA,97,"NMDGF",NA
"973","2",0097-10-26,1997,"Antigone canadensis tabida",5019,"F",190,519,78.7,98,234,"ADULT",NA,NA,97,"NMDGF",NA
"974","2",0097-10-26,1997,"Antigone canadensis tabida",NA,"F",188,490,76.2,92.6,213,"ADULT",NA,NA,97,"NMDGF",NA
"975","2",0097-10-26,1997,"Antigone canadensis tabida",4568,"F",199,520,77,92.2,225,"ADULT",NA,NA,97,"NMDGF",NA
"976","2",0097-10-26,1997,"Antigone canadensis tabida",5870,"M",195,517,72.8,90.1,228,"ADULT",NA,NA,97,"NMDGF",NA
"977","2",0097-10-26,1997,"Antigone canadensis tabida",6310,"M",190,520,93.2,115.3,238,"ADULT",NA,NA,97,"NMDGF",NA
"978","2",0097-10-26,1997,"Antigone canadensis tabida",5271,"F",181,528,86.1,106.6,234,"ADULT",NA,NA,97,"NMDGF",NA
"979","2",0097-10-26,1997,"Antigone canadensis tabida",4793,"M",209,559,87.4,107,231,"ADULT",NA,NA,97,"NMDGF",NA
"980","2",0097-10-26,1997,"Antigone canadensis tabida",6320,"M",193,524,83.6,105.1,235,"ADULT",NA,NA,97,"NMDGF",NA
"981","3",0097-10-26,1997,"Antigone canadensis tabida",5391,"F",202,528,76.7,98.5,251,"ADULT",NA,NA,97,"NMDGF",NA
"982","3",0097-10-26,1997,"Antigone canadensis tabida",5021,"M",200,544,83.7,102.3,239,"ADULT",NA,NA,97,"NMDGF",NA
"983","2",0097-12-13,1997,"Antigone canadensis tabida",5048,"M",197,520,82.7,103.6,258,"ADULT",NA,NA,97,"NMDGF",NA
"984","2",0097-12-13,1997,"Antigone canadensis tabida",4296,"F",186,481,NA,86.7,205,"ADULT",NA,NA,97,"NMDGF",NA
"985","2",0097-12-13,1997,"Antigone canadensis tabida",5096,"M",212,527,81.8,99.6,250,"ADULT",NA,NA,97,"NMDGF",NA
"986","2",0097-12-13,1997,"Antigone canadensis tabida",6088,"M",192,516,89.8,110.7,245,"ADULT",NA,NA,97,"NMDGF",NA
"987","2",0097-12-13,1997,"Antigone canadensis tabida",5490,"F",194,514,82.3,102.1,247,"ADULT",NA,NA,97,"NMDGF",NA
"988","2",0097-12-13,1997,"Antigone canadensis tabida",5278,"M",202,519,81.5,99.8,237,"ADULT",NA,NA,97,"NMDGF",NA
"989","2",0097-12-13,1997,"Antigone canadensis tabida",5578,"M",205,559,82.7,105,252,"ADULT",NA,NA,97,"NMDGF",NA
"990","2",0097-12-13,1997,"Antigone canadensis tabida",5030,"F",191,505,75.5,95.1,231,"ADULT",NA,NA,97,"NMDGF",NA
"991","2",0097-12-13,1997,"Antigone canadensis tabida",5181,"F",195,506,73.6,94.9,226,"ADULT",NA,NA,97,"NMDGF",NA
"992","2",0097-12-13,1997,"Antigone canadensis tabida",5004,"M",202,533,85.6,104.6,243,"ADULT",NA,NA,97,"NMDGF",NA
"993","2",0097-12-13,1997,"Antigone canadensis tabida",4962,"F",205,510,80.4,100.3,235,"ADULT",NA,NA,97,"NMDGF",NA
"994","2",0097-12-13,1997,"Antigone canadensis tabida",5301,"F",179,490,81.7,99.6,NA,"ADULT",NA,NA,97,"NMDGF",NA
"995","2",0097-12-13,1997,"Antigone canadensis tabida",5160,"F",193,495,82.1,98.2,225,"ADULT",NA,NA,97,"NMDGF",NA
"996","2",0097-12-13,1997,"Antigone canadensis tabida",5289,"M",195,539,86.5,106.5,258,"ADULT",NA,NA,97,"NMDGF",NA
"997","2",0097-12-13,1997,"Antigone canadensis tabida",5218,"M",191,514,80.6,98.9,253,"ADULT",NA,NA,97,"NMDGF",NA
"998","2",0097-12-13,1997,"Antigone canadensis tabida",4491,"F",188,481,74.9,93.7,220,"ADULT",NA,NA,97,"NMDGF",NA
"999","2",0097-12-13,1997,"Antigone canadensis tabida",5197,"M",197,560,84.4,103.2,238,"ADULT",NA,NA,97,"NMDGF",NA
"1000","2",0097-12-13,1997,"Antigone canadensis tabida",5260,"M",201,525,86,105.5,245,"ADULT",NA,NA,97,"NMDGF",NA
"1001","2",0097-12-13,1997,"Antigone canadensis tabida",5542,"M",188,500,85.2,103.9,241,"ADULT",NA,NA,97,"NMDGF",NA
"1002","2",0097-12-13,1997,"Antigone canadensis tabida",5186,"M",180,522,88.1,97.1,236,"ADULT",NA,NA,97,"NMDGF",NA
"1003","2",0097-12-13,1997,"Antigone canadensis tabida",4658,"F",195,506,75.5,94.8,231,"ADULT",NA,NA,97,"NMDGF",NA
"1004","2",0097-12-13,1997,"Antigone canadensis tabida",5068,"M",198,499,77.5,97.3,229,"ADULT",NA,NA,97,"NMDGF",NA
"1005","2",0097-12-13,1997,"Antigone canadensis tabida",5427,"M",200,527,76,94.1,240,"ADULT",NA,NA,97,"NMDGF",NA
"1006","2",0097-12-13,1997,"Antigone canadensis tabida",4892,"F",191,508,84.6,101.9,207,"ADULT",NA,NA,97,"NMDGF",NA
"1007","3",0097-12-13,1997,"Antigone canadensis tabida",5480,"M",195,543,87.2,103.4,240,"ADULT",NA,NA,97,"NMDGF",NA
"1008","2",0097-12-13,1997,"Antigone canadensis tabida",4940,"M",205,519,83.7,105.1,246,"ADULT",NA,NA,97,"NMDGF",NA
"1009","2",0097-12-14,1997,"Antigone canadensis tabida",5202,"M",186,520,78.1,97.6,234,"ADULT",NA,NA,97,"NMDGF",NA
"1010","2",0097-12-14,1997,"Antigone canadensis tabida",5237,"F",204,507,83.8,101.2,231,"ADULT",NA,NA,97,"NMDGF",NA
"1011","2",0097-12-14,1997,"Antigone canadensis tabida",4783,"F",195,535,81.1,100.3,240,"ADULT",NA,NA,97,"NMDGF",NA
"1012","2",0097-12-14,1997,"Antigone canadensis tabida",4346,"M",200,519,82.1,102.1,239,"ADULT",NA,NA,97,"NMDGF",NA
"1013","2",0097-12-14,1997,"Antigone canadensis tabida",5235,"F",195,511,85,102.3,228,"ADULT",NA,NA,97,"NMDGF",NA
"1014","2",0097-12-14,1997,"Antigone canadensis tabida",5206,"M",203,540,83.7,99.2,247,"ADULT",NA,NA,97,"NMDGF",NA
"1015","3",0097-12-14,1997,"Antigone canadensis tabida",4178,"F",204,512,79,98.5,231,"ADULT",NA,NA,97,"NMDGF",NA
"1016","3",0097-12-14,1997,"Antigone canadensis tabida",5163,"M",195,513,89.7,98.5,244,"ADULT",NA,NA,97,"NMDGF",NA
"1017","2",0097-12-14,1997,"Antigone canadensis tabida",4196,"F",192,511,88.2,108.7,230,"ADULT",NA,NA,97,"NMDGF",NA
"1018","2",0097-12-14,1997,"Antigone canadensis tabida",5233,"F",192,499,74.2,92.2,230,"ADULT",NA,NA,97,"NMDGF",NA
"1019","2",0097-12-14,1997,"Antigone canadensis tabida",5233,"M",214,541,91.2,103.9,253,"ADULT",NA,NA,97,"NMDGF",NA
"1020","2",0097-12-14,1997,"Antigone canadensis tabida",4810,"F",183,489,NA,100.8,225,"ADULT",NA,NA,97,"NMDGF",NA
"1021","2",0097-12-14,1997,"Antigone canadensis tabida",4454,"M",205,564,82.9,102.5,256,"ADULT",NA,NA,97,"NMDGF",NA
"1022","2",0097-12-14,1997,"Antigone canadensis tabida",4780,"F",201,501,84.1,105.2,222,"ADULT",NA,NA,97,"NMDGF",NA
"1023","2",0097-12-14,1997,"Antigone canadensis tabida",5224,"F",185,498,78,95.9,222,"ADULT",NA,NA,97,"NMDGF",NA
"1024","2",0097-12-14,1997,"Antigone canadensis tabida",5277,"M",197,545,82.3,102.3,252,"ADULT",NA,NA,97,"NMDGF",NA
"1025","2",0098-01-03,1997,"Antigone canadensis tabida",4282,"F",192,536,80.4,105.2,238,"ADULT",NA,NA,98,"NMDGF",NA
"1026","2",0098-01-03,1997,"Antigone canadensis tabida",5900,"M",203,514,84.1,104,250,"ADULT",NA,NA,98,"NMDGF",NA
"1027","2",0098-01-03,1997,"Antigone canadensis tabida",5327,"M",201,524,81.2,98.9,235,"ADULT",NA,NA,98,"NMDGF",NA
"1028","2",0098-01-03,1997,"Antigone canadensis tabida",4874,"F",186,491,73.7,94.1,248,"ADULT",NA,NA,98,"NMDGF",NA
"1029","2",0098-01-03,1997,"Antigone canadensis tabida",4883,"F",197,489,84.4,105.2,240,"ADULT",NA,NA,98,"NMDGF",NA
"1030","3",0098-01-03,1997,"Antigone canadensis tabida",4422,"F",191,502,89.9,108.6,235,"ADULT",NA,NA,98,"NMDGF",NA
"1031","3",0098-01-03,1997,"Antigone canadensis tabida",4821,"M",228,537,81,104.7,250,"ADULT",NA,NA,98,"NMDGF",NA
"1032","2",0098-01-03,1997,"Antigone canadensis tabida",4896,"F",179,523,77,94.5,228,"ADULT",NA,NA,98,"NMDGF",NA
"1033","2",0098-01-03,1997,"Antigone canadensis tabida",5790,"M",196,523,82.6,103.2,247,"ADULT",NA,NA,98,"NMDGF",NA
"1034","2",0098-01-03,1997,"Antigone canadensis tabida",4756,"F",192,490,79.4,97.2,213,"ADULT",NA,NA,98,"NMDGF",NA
"1035","2",0098-01-03,1997,"Antigone canadensis tabida",5418,"M",192,495,75.9,97,241,"ADULT",NA,NA,98,"NMDGF",NA
"1036","2",0098-01-03,1997,"Antigone canadensis tabida",5084,"M",216,527,NA,108.7,227,"ADULT",NA,NA,98,"NMDGF",NA
"1037","2",0098-01-03,1997,"Antigone canadensis tabida",5369,"M",189,525,84.7,107.2,248,"ADULT",NA,NA,98,"NMDGF",NA
"1038","2",0098-01-03,1997,"Antigone canadensis tabida",5497,"M",197,534,76.2,93.9,246,"ADULT",NA,NA,98,"NMDGF",NA
"1039","2",0098-01-03,1997,"Antigone canadensis tabida",5064,"M",215,540,84,105.2,247,"ADULT",NA,NA,98,"NMDGF",NA
"1040","2",0098-01-03,1997,"Antigone canadensis tabida",5153,"F",196,501,86.5,102.3,226,"ADULT",NA,NA,98,"NMDGF",NA
"1041","3",0098-01-04,1997,"Antigone canadensis tabida",5710,"M",201,529,84.6,106,244,"ADULT",NA,NA,98,"NMDGF",NA
"1042","3",0098-01-04,1997,"Antigone canadensis tabida",5099,"F",198,514,75.6,96.6,227,"ADULT",NA,NA,98,"NMDGF",NA
"1043","3",0098-01-04,1997,"Antigone canadensis tabida",4847,"F",183,510,84.5,102.5,217,"ADULT",NA,NA,98,"NMDGF",NA
"1044","3",0098-01-04,1997,"Antigone canadensis tabida",5910,"M",207,540,79.2,99.6,242,"ADULT",NA,NA,98,"NMDGF",NA
"1045","3",0098-01-04,1997,"Antigone canadensis tabida",5620,"M",NA,541,91.9,102,250,"ADULT",NA,NA,98,"NMDGF",NA
"1046","3",0098-01-04,1997,"Antigone canadensis tabida",5950,"M",203,523,89,101,245,"ADULT",NA,NA,98,"NMDGF",NA
"1047","2",0098-01-04,1997,"Antigone canadensis tabida",5073,"F",196,523,70.8,88.4,242,"ADULT",NA,NA,98,"NMDGF",NA
"1048","2",0098-01-04,1997,"Antigone canadensis tabida",5450,"M",202,510,83.2,104.8,239,"ADULT",NA,NA,98,"NMDGF",NA
"1049","2",0098-01-04,1997,"Antigone canadensis tabida",4968,"F",194,496,79.1,95.6,239,"ADULT",NA,NA,98,"NMDGF",NA
"1050","2",0098-01-04,1997,"Antigone canadensis tabida",4215,"F",185,486,99.6,108.7,235,"ADULT",NA,NA,98,"NMDGF",NA
"1051","2",0098-01-04,1997,"Antigone canadensis tabida",4973,"F",185,498,73.1,94,222,"ADULT",NA,NA,98,"NMDGF",NA
"1052","3",0098-01-04,1997,"Antigone canadensis tabida",5560,"M",187,517,91.3,110.6,235,"ADULT",NA,NA,98,"NMDGF",NA
"1053","3",0098-01-04,1997,"Antigone canadensis tabida",5056,"F",183,490,73.1,91.7,216,"ADULT",NA,NA,98,"NMDGF",NA
"1054","3",0098-01-04,1997,"Antigone canadensis tabida",5033,"F",193,509,86.3,104.7,241,"ADULT",NA,NA,98,"NMDGF",NA
"1055","3",0098-01-04,1997,"Antigone canadensis tabida",5257,"M",206,517,78,95.2,219,"ADULT",NA,NA,98,"NMDGF",NA
"1056","3",0098-01-04,1997,"Antigone canadensis tabida",5610,"M",205,526,84.8,107.3,236,"ADULT",NA,NA,98,"NMDGF",NA
"1057","3",0098-01-04,1997,"Antigone canadensis tabida",4882,"F",183,513,76.8,98.9,231,"ADULT",NA,NA,98,"NMDGF",NA
"1058","3",0098-10-24,1998,"Antigone canadensis tabida",6010,"M",210,545,88.4,101.6,254,"ADULT",NA,NA,98,"NMDGF",NA
"1059","2",0098-10-24,1998,"Antigone canadensis tabida",4460,"F",190,495,76.4,98,226,"ADULT",NA,NA,98,"NMDGF",NA
"1060","3",0098-10-24,1998,"Antigone canadensis tabida",5013,"M",202,533,81.4,103.3,242,"ADULT",NA,NA,98,"NMDGF",NA
"1061","3",0098-10-24,1998,"Antigone canadensis tabida",5610,"F",210,543,77.7,99.1,237,"ADULT",NA,NA,98,"NMDGF",NA
"1062","3",0098-10-24,1998,"Antigone canadensis tabida",4727,"F",194,493,73,91.8,226,"ADULT",NA,NA,98,"NMDGF",NA
"1063","3",0098-10-24,1998,"Antigone canadensis tabida",4910,"M",210,531,82.1,104.1,247,"ADULT",NA,NA,98,"NMDGF",NA
"1064","3",0098-10-24,1998,"Antigone canadensis tabida",5424,"F",200,521,84.5,110.8,228,"ADULT",NA,NA,98,"NMDGF",NA
"1065","3",0098-10-24,1998,"Antigone canadensis tabida",5158,"M",207,542,84.4,108,254,"ADULT",NA,NA,98,"NMDGF",NA
"1066","2",0098-10-24,1998,"Antigone canadensis tabida",5280,"M",199,504,77.9,99.8,252,"ADULT",NA,NA,98,"NMDGF",NA
"1067","3",0098-10-24,1998,"Antigone canadensis tabida",5610,"M",196,532,84.5,105.9,244,"ADULT",NA,NA,98,"NMDGF",NA
"1068","3",0098-10-24,1998,"Antigone canadensis tabida",4634,"F",182,484,80.5,100.7,220,"ADULT",NA,NA,98,"NMDGF",NA
"1069","3",0098-10-24,1998,"Antigone canadensis tabida",5000,"F",192,NA,84.3,104.4,230,"ADULT",NA,NA,98,"NMDGF",NA
"1070","2",0098-10-24,1998,"Antigone canadensis tabida",6350,"M",198,529,76,94,242,"ADULT",NA,NA,98,"NMDGF",NA
"1071","2",0098-10-24,1998,"Antigone canadensis tabida",4623,"F",198,500,81.7,101.6,223,"ADULT",NA,NA,98,"NMDGF",NA
"1072","2",0098-10-24,1998,"Antigone canadensis tabida",5249,"M",201,548,85.4,106.6,263,"ADULT",NA,NA,98,"NMDGF",NA
"1073","2",0098-10-24,1998,"Antigone canadensis tabida",4685,"F",192,522,81.5,103.1,236,"ADULT",NA,NA,98,"NMDGF",NA
"1074","2",0098-10-24,1998,"Antigone canadensis tabida",4593,"F",182,486,75.8,97.1,222,"ADULT",NA,NA,98,"NMDGF",NA
"1075","2",0098-10-24,1998,"Antigone canadensis tabida",4730,"F",201,505,75,94.2,228,"ADULT",NA,NA,98,"NMDGF",NA
"1076","2",0098-10-24,1998,"Antigone canadensis tabida",5710,"M",203,525,82.6,102.4,255,"ADULT",NA,NA,98,"NMDGF",NA
"1077","3",0098-10-24,1998,"Antigone canadensis tabida",5294,"M",211,569,93.2,111.3,242,"ADULT",NA,NA,98,"NMDGF",NA
"1078","2",0098-10-24,1998,"Antigone canadensis tabida",5281,"M",192,521,79,101.3,240,"ADULT",NA,NA,98,"NMDGF",NA
"1079","3",0098-10-25,1998,"Antigone canadensis tabida",4410,"F",205,541,79.9,101.7,236,"ADULT",NA,NA,98,"NMDGF",NA
"1080","2",0098-10-25,1998,"Antigone canadensis tabida",4818,"M",207,533,89.4,107.5,257,"ADULT",NA,NA,98,"NMDGF",NA
"1081","2",0098-10-25,1998,"Antigone canadensis tabida",NA,"F",199,504,76.2,98.8,241,"ADULT",NA,NA,98,"NMDGF",NA
"1082","2",0098-10-25,1998,"Antigone canadensis tabida",5110,"M",200,536,86.6,107.9,245,"ADULT",NA,NA,98,"NMDGF",NA
"1083","2",0098-10-25,1998,"Antigone canadensis tabida",5346,"M",195,550,80.2,101.5,242,"ADULT",NA,NA,98,"NMDGF",NA
"1084","2",0098-10-25,1998,"Antigone canadensis tabida",5148,"M",183,512,NA,102.1,247,"ADULT",NA,NA,98,"NMDGF",NA
"1085","2",0098-10-25,1998,"Antigone canadensis tabida",4947,"F",183,503,82.3,104.4,242,"ADULT",NA,NA,98,"NMDGF",NA
"1086","2",0098-10-25,1998,"Antigone canadensis tabida",4508,"F",199,498,80.2,100.8,211,"ADULT",NA,NA,98,"NMDGF",NA
"1087","2",0098-10-25,1998,"Antigone canadensis tabida",5077,"M",202,538,78.3,96.9,246,"ADULT",NA,NA,98,"NMDGF",NA
"1088","3",0098-10-25,1998,"Antigone canadensis tabida",4811,"F",192,502,77.1,96.5,241,"ADULT",NA,NA,98,"NMDGF",NA
"1089","2",0098-10-25,1998,"Antigone canadensis tabida",4928,"F",211,501,73,92.7,232,"ADULT",NA,NA,98,"NMDGF",NA
"1090","3",0098-10-25,1998,"Antigone canadensis tabida",4692,"F",198,495,76.3,95.4,224,"ADULT",NA,NA,98,"NMDGF",NA
"1091","3",0098-10-25,1998,"Antigone canadensis tabida",5391,"M",210,544,84.9,105.8,251,"ADULT",NA,NA,98,"NMDGF",NA
"1092","2",0098-10-25,1998,"Antigone canadensis tabida",5177,"F",212,532,71.6,87.4,228,"ADULT",NA,NA,98,"NMDGF",NA
"1093","2",0098-10-25,1998,"Antigone canadensis tabida",5330,"M",212,549,84.6,105.8,250,"ADULT",NA,NA,98,"NMDGF",NA
"1094","2",0098-10-25,1998,"Antigone canadensis tabida",5720,"M",208,537,84.5,105.6,251,"ADULT",NA,NA,98,"NMDGF",NA
"1095","2",0098-10-25,1998,"Antigone canadensis tabida",6000,"M",205,549,86,106.2,259,"ADULT",NA,NA,98,"NMDGF",NA
"1096","2",0098-10-25,1998,"Antigone canadensis tabida",5311,"M",211,539,79.4,97.8,229,"ADULT",NA,NA,98,"NMDGF",NA
"1097","2",0098-10-25,1998,"Antigone canadensis tabida",4599,"M",203,520,84.7,104.4,232,"ADULT",NA,NA,98,"NMDGF",NA
"1098","3",0098-10-25,1998,"Antigone canadensis tabida",5750,"M",203,535,94.6,115.4,241,"ADULT",NA,NA,98,"NMDGF",NA
"1099","3",0098-10-25,1998,"Antigone canadensis tabida",4988,"F",210,528,78.8,99,235,"ADULT",NA,NA,98,"NMDGF",NA
"1100","3",0098-12-12,1998,"Antigone canadensis tabida",5110,"F",198,513,79.8,98.7,221,"ADULT",NA,NA,98,"NMDGF",NA
"1101","3",0098-12-12,1998,"Antigone canadensis tabida",5175,"F",195,496,74.8,97.5,229,"ADULT",NA,NA,98,"NMDGF",NA
"1102","2",0098-12-12,1998,"Antigone canadensis tabida",4916,"F",193,504,75.4,98.6,222,"ADULT",NA,NA,98,"NMDGF",NA
"1103","3",0098-12-12,1998,"Antigone canadensis tabida",5820,"F",200,497,81.2,104.9,251,"ADULT",NA,NA,98,"NMDGF",NA
"1104","3",0098-12-12,1998,"Antigone canadensis tabida",4596,"F",190,480,84.6,105.7,228,"ADULT",NA,NA,98,"NMDGF",NA
"1105","3",0098-12-12,1998,"Antigone canadensis tabida",5045,"F",205,503,77.2,94.9,232,"ADULT",NA,NA,98,"NMDGF",NA
